	X04_mean	p0_mean	theta	prob	log2FC	length
lcl|NC_013967.1_cds_WP_004045206.1_1185	70.4604988183339	34.6571129302223	0.654208287408156	0.978692638994034	1.02366321078942	1046
lcl|NC_013967.1_cds_WP_013035425.1_2154	2285.81694263621	1780.71467330134	0.887894193428647	0.988026493285041	0.360253501715436	185
lcl|NC_013967.1_cds_WP_004043809.1_2151	9.89696476795923	14.8925539433998	-0.315398543957349	0.863589081968681	-0.589533136861662	878
lcl|NC_013967.1_cds_WP_004045376.1_1331	40.2505381975727	47.9318026879106	-0.152058471787087	0.539258577013317	-0.251975126014399	242
lcl|NC_013967.1_cds_WP_004043811.1_2149	NA	NA	NA	NA	NA	1778
lcl|NC_013967.1_cds_WP_004043679.1_2277	NA	NA	NA	NA	NA	2456
lcl|NC_013967.1_cds_WP_004041582.1_2693	22.9107117302115	30.351087061252	-0.198618469202024	0.684346300136298	-0.405725912067354	503
lcl|NC_013967.1_cds_WP_004043556.1_2396	21.6420824245271	20.0071710312459	0.0555919744228575	0.129569224638404	0.113322135670436	725
lcl|NC_013964.1_cds_WP_004041176.1_440	1.17480941350715	9.33510114305337	-0.967629997232452	0.992305463196653	-2.99023892286771	1166
lcl|NC_013967.1_cds_WP_004044198.1_1777	8.00729376606366	21.9408611232324	-0.570169389124073	0.967017174332174	-1.45423350809501	989
lcl|NC_013967.1_cds_WP_004043813.1_2147	87.8893365923328	99.8787813111125	-0.149258615963476	0.52889396838683	-0.184490080899903	284
lcl|NC_013968.1_cds_WP_013035710.1_41	46.6586783176326	33.7150741249769	0.29010415731732	0.857069875181973	0.468751671698815	1985
lcl|NC_013967.1_cds_WP_004043513.1_2435	7.62538428649587	2.75562907164215	0.47748206062873	0.944981279758577	1.4684283414764	1046
lcl|NC_013967.1_cds_WP_004043814.1_2146	102.963043942825	75.9964801158149	0.335177836223308	0.896581766282919	0.438122105584541	1049
lcl|NC_013967.1_cds_WP_004041810.1_2909	30.9960598643896	33.0791952106577	-0.0477639236080305	0.0779051640857994	-0.0938392997157593	617
lcl|NC_013967.1_cds_WP_004043816.1_2144	16.3592997794191	49.824847418772	-0.93794457863179	0.990315945777103	-1.60675438852986	1208
lcl|NC_013967.1_cds_WP_004043822.1_2139	104.425643585954	364.96144876545	-1.12795297685302	0.994930618216655	-1.8052680437479	200
lcl|NC_013967.1_cds_WP_004041575.1_2686	1.66158061337935	9.49695274980199	-1.0669228375434	0.995253571418172	-2.51490838712457	1457
lcl|NC_013967.1_cds_WP_013035592.1_3183	25.7778449132662	164.313551765116	-1.57804169478373	0.998094700773309	-2.6722479102599	905
lcl|NC_013967.1_cds_WP_004043823.1_2138	28.0460714460669	123.172912840158	-1.17683428503297	0.994546264205979	-2.13481442088361	698
lcl|NC_013967.1_cds_WP_004043769.1_2192	50.3590443444671	38.3048097816829	0.240363114402981	0.793246511071845	0.394725348555867	947
lcl|NC_013967.1_cds_WP_004043824.1_2137	1.33390462920136	5.5627536987089	-0.518879005421299	0.956659978505807	-2.06014370782043	1169
lcl|NC_013967.1_cds_WP_004043826.1_2135	1.26947646480369	1.02239465197423	0.118625130981454	0.408424413290391	0.312281453837307	1094
lcl|NC_013967.1_cds_WP_004043828.1_2133	42.6000740967674	34.3469433468229	0.116580111182561	0.399902663543411	0.310674225477093	278
lcl|NC_013967.1_cds_WP_004041859.1_2956	7.02125305134307	10.766754028231	-0.314960097924135	0.863175105563562	-0.616782940396748	1283
lcl|NC_013967.1_cds_WP_004043835.1_2127	38.3909647357599	55.3222038609923	-0.33848530700628	0.884143614521701	-0.527091815554013	920
lcl|NC_013967.1_cds_WP_004043475.1_2471	3.43339246599565	24.1720725560624	-1.31155920574536	0.999211473561469	-2.81563449345766	809
lcl|NC_013967.1_cds_WP_004043837.1_2125	23.8018162878247	8.65037700015153	0.549321288134538	0.961922597959523	1.46023675337734	917
lcl|NC_013967.1_cds_WP_004045014.1_1105	116.687596088587	90.7407269603966	0.242986323404609	0.797289876938005	0.362829087609411	599
lcl|NC_013967.1_cds_WP_004042018.1_3114	127.669631997569	198.830543899536	-0.628570638628025	0.969914489991574	-0.639123996769247	299
lcl|NC_013967.1_cds_WP_004042196.1_3279	462.585931551487	338.089586187358	0.515302896464026	0.955765972530017	0.45231581139008	368
lcl|NC_013967.1_cds_WP_004043838.1_2124	4.53750151759815	7.63653810033873	-0.335946026472097	0.881991546548099	-0.751020638630541	761
lcl|NC_013966.1_cds_WP_004043335.1_569	3.3347573803461	0.726425686794722	0.508572585337912	0.953941957422855	2.19869467911858	338
lcl|NC_013967.1_cds_WP_004043840.1_2122	13.6658845690341	15.7004983449043	-0.101276574038453	0.307637138879303	-0.200231505968743	1247
lcl|NC_013967.1_cds_WP_004044059.1_1910	9.08152269245517	10.8731237196266	-0.0973288572456888	0.288395534705882	-0.259760350543317	806
lcl|NC_013967.1_cds_WP_004044432.1_1551	729.591984027922	13156.0752130083	-2.76007481687665	1	-4.17249547213361	158
lcl|NC_013967.1_cds_WP_004043841.1_2121	22.7760683381599	17.4942530030067	0.151591547736077	0.538789256408807	0.38063766347276	866
lcl|NC_013964.1_cds_WP_004041343.1_278	2.68870061975763	1.02026079606	0.644564059058355	0.977321153594481	1.39797114679168	1424
lcl|NC_013966.1_cds_WP_004040974.1_1062	12.5947271976457	13.1352776793842	-0.0228315261112039	0.0153449314029084	-0.060626825753212	611
lcl|NC_013967.1_cds_WP_004043847.1_2115	1135.58296293217	660.950628635813	2.93310906121531	1	0.780818694542064	758
lcl|NC_013967.1_cds_WP_004043848.1_2114	279.400036551794	407.258758557029	-0.717502207020885	0.98142200643742	-0.543613516377424	353
lcl|NC_013967.1_cds_WP_004043850.1_2112	0.962211030879856	2.59386876471856	-0.63382241565385	0.970431089493311	-1.43068024529723	2516
lcl|NC_013967.1_cds_WP_004042292.1_3376	173.351176609985	278.241431412244	-0.676780191269811	0.977093673730442	-0.682639630942745	380
lcl|NC_013967.1_cds_WP_004042022.1_3118	263.664534778232	33.034031790452	2.00717748299591	0.999995480670946	2.9966785631169	266
lcl|NC_013967.1_cds_WP_004043852.1_2110	4.59869951157364	1.33497761038053	0.576314681209954	0.965649349186956	1.78441038624461	755
lcl|NC_013967.1_cds_WP_004043853.1_2109	3.76087510312215	5.07440705381264	-0.179089854730011	0.630324166514016	-0.432170856784977	1577
lcl|NC_013967.1_cds_WP_004043854.1_2108	1.74041908964322	5.20556587326098	-0.655446441966001	0.973539433682289	-1.5806202546704	1391
lcl|NC_013967.1_cds_WP_004044434.1_1549	64.8741216580689	310.684779553749	-1.69538576460345	0.998605888152822	-2.2597365597478	455
lcl|NC_013967.1_cds_WP_004043855.1_2107	23.577151600348	213.542266298966	-2.35969246403521	1	-3.17906031063595	1073
lcl|NC_013967.1_cds_WP_004041442.1_2569	6.3209367811831	1.90039421005813	0.746958118870286	0.985105399302915	1.73383966944057	1529
lcl|NC_013967.1_cds_WP_004043856.1_2106	20.8760583840265	72.136009068447	-0.96581280651954	0.992176203094212	-1.78887026623443	632
lcl|NC_013967.1_cds_WP_004044708.1_3848	6.58826969874402	8.358982157971	-0.0998634231328543	0.300743337379174	-0.343427666685586	527
lcl|NC_013967.1_cds_WP_004043857.1_2105	268.464429626913	456.195532226457	-1.1470350627346	0.994466042668307	-0.764921367579582	344
lcl|NC_013967.1_cds_WP_004043858.1_2104	2875.23015435156	7482.93901725729	-2.79144109845811	1	-1.37992757332587	566
lcl|NC_013967.1_cds_WP_004043658.1_2297	1.62674632226654	1.35400873587087	0.106956644451354	0.35722539231024	0.264752245097883	1073
lcl|NC_013967.1_cds_WP_004043863.1_2099	90.2066323239371	116.77278408906	-0.239707160619298	0.774428559125449	-0.372398653691538	299
lcl|NC_013967.1_cds_WP_004043864.1_2098	18.1914522593813	22.4067424060889	-0.132868879974224	0.459931776720073	-0.300672197773539	845
lcl|NC_013966.1_cds_870	196.582696636292	210.181419554649	-0.118655420957295	0.39225968558451	-0.0964987977820951	491
lcl|NC_013967.1_cds_WP_013035481.1_2093	2.450287353402	2.40669054308382	0.0104402877526975	0.00806217179891977	0.0259002996030789	2405
lcl|NC_013966.1_cds_WP_013035018.1_527	21.0934222830636	8.11913583330497	0.485774416670746	0.947289526511474	1.37739509656559	977
lcl|NC_013967.1_cds_WP_004043872.1_2091	71.7183657754661	86.828717365908	-0.151019257294923	0.535536266391344	-0.27582965817238	341
lcl|NC_013967.1_cds_WP_004043874.1_2090	1.22758448953616	1.71225854282787	-0.249019886939233	0.789613838920323	-0.480078235560901	1697
lcl|NC_013967.1_cds_WP_081442898.1_3066	5.30633757033188	3.57082021578884	0.227809228415504	0.769435719612237	0.571460958897337	1634
lcl|NC_013967.1_cds_WP_004044301.1_1681	18.9201413638537	7.1292193962299	0.646875409235549	0.977646448953676	1.40810684338619	1226
lcl|NC_013967.1_cds_WP_004043876.1_2089	28.6797230472774	22.8302345573035	0.151848959268053	0.539716994060163	0.329085410517104	602
lcl|NC_013967.1_cds_WP_004043877.1_2088	51.1812495956809	27.2321678690148	0.497594739584994	0.950869644442311	0.910303535898694	293
lcl|NC_013967.1_cds_WP_004043882.1_2083	193.760010796961	99.0508424503429	0.817267349587504	0.987184749114598	0.968029699801861	542
lcl|NC_013966.1_cds_WP_004043239.1_778	6.31856532020942	0.726425686794722	0.711706723093937	0.985107187265086	3.12070989726731	275
lcl|NC_013967.1_cds_WP_004043883.1_2082	18.1781053991524	15.7477094599299	0.120089469671185	0.414529155338125	0.207059842838673	1337
lcl|NC_013967.1_cds_WP_004044640.1_1354	0.374139884831692	1.56557260085069	-1.06593418565521	0.995254800918798	-2.06504073628206	1856
lcl|NC_013967.1_cds_WP_004043886.1_2079	65.0765254652774	8.54618455052614	1.61113597684837	0.999342750498265	2.92878484864644	680
lcl|NC_013967.1_cds_WP_004044306.1_1676	22.3390420563339	17.086262752534	0.18290802208925	0.648709134755594	0.386730448010183	1019
lcl|NC_013967.1_cds_WP_004043887.1_2078	9.5386264711365	7.42083128183382	0.184553208864976	0.654307568716741	0.362200731486428	1271
lcl|NC_013967.1_cds_WP_006600487.1_2076	74.7845506855418	158.078762620021	-0.876044746303824	0.990135169857083	-1.0798313913621	998
lcl|NC_013967.1_cds_WP_004042011.1_3106	2.48360226330209	3.45368789284337	-0.216178734834819	0.726475334343829	-0.475703561965194	1262
lcl|NC_013967.1_cds_WP_004043892.1_2073	23.000716301798	22.3864004832371	0.0180522356144186	0.0210939522937479	0.0390562157009456	683
lcl|NC_013967.1_cds_WP_004044295.1_1687	11.6439632450058	2.60763737809108	0.597540208455479	0.96896192909178	2.15876702528693	656
lcl|NC_013967.1_cds_WP_004043898.1_2069	47.5538437332694	137.668538845009	-1.12498244599471	0.995026033934908	-1.53356503789786	560
lcl|NC_013967.1_cds_WP_004042031.1_3126	15.0147841848592	32.5353023090632	-0.499248037991257	0.950564893159084	-1.11562222046494	650
lcl|NC_013967.1_cds_WP_013035480.1_2066	6.98610402750551	6.37774966457174	0.0643570616640218	0.164478564354585	0.131440654592993	1139
lcl|NC_013967.1_cds_WP_004042994.1_3716	438.647018078056	2290.42005325345	-5.87517255866068	0.999999999999999	-2.38447984043116	257
lcl|NC_013967.1_cds_WP_004043509.1_2439	93.5860030179478	348.988502145853	-2.06635430066521	1	-1.89881482827492	977
lcl|NC_013967.1_cds_WP_081442884.1_2065	2.38230917591189	1.64100686477675	0.138871536864358	0.490478366213753	0.537779384161417	575
lcl|NC_013967.1_cds_WP_004043753.1_2207	104.140824798993	132.175212781331	-0.229715119823285	0.754984792824466	-0.343915911151643	317
lcl|NC_013967.1_cds_WP_004043906.1_2063	118.441561330194	466.730369071611	-2.68059548875138	1	-1.97841392943634	473
lcl|NC_013967.1_cds_WP_004044571.1_1418	1.0881641593743	1.30852211749082	-0.0640105416207762	0.138661673195333	-0.266042093399901	776
lcl|NC_013967.1_cds_WP_004043908.1_2061	23.828612875053	94.9819160413206	-1.27639355778424	0.998420334618073	-1.99495788856106	497
lcl|NC_013967.1_cds_WP_004043912.1_2057	15.4808803255424	14.0874360500117	0.0629757997474358	0.158379201855495	0.136078451869994	1028
lcl|NC_013967.1_cds_WP_004042136.1_3222	96.7169341316292	75.8623128360682	0.273848645155859	0.839075701635274	0.350385156591098	815
lcl|NC_013967.1_cds_WP_004044771.1_3887	14.6042606155768	2.44176701443604	1.3240396014907	0.995162356804455	2.58039186458065	1190
lcl|NC_013968.1_cds_WP_013035723.1_44	66.1651171112492	10.4899016143642	1.33442491169293	0.994902813724155	2.65706966787664	554
lcl|NC_013967.1_cds_WP_004043913.1_2056	3.58609381563422	4.05783214704112	-0.0789958094016903	0.202649198918907	-0.178295958010034	1256
lcl|NC_013967.1_cds_WP_004043916.1_2053	12.725123214823	12.3405258515343	0.0169485537091771	0.0192055876319872	0.0442757541231592	413
lcl|NC_013967.1_cds_WP_004043917.1_2052	7.48359440563387	10.0980112847225	-0.18153956133118	0.637863003431351	-0.4322679198318	1151
lcl|NC_013967.1_cds_WP_004043918.1_2051	7.26699085490363	48.449757273086	-0.95566751587966	0.991463233629069	-2.73705944206	377
lcl|NC_013967.1_cds_WP_004043919.1_2050	5.9874906258641	12.4498710145827	-0.46453477821332	0.939848724873764	-1.0561073982485	815
lcl|NC_013967.1_cds_WP_004043476.1_2470	55.4397815002651	101.553788958374	-0.619576098653122	0.969470245326558	-0.873250590761437	716
lcl|NC_013966.1_cds_WP_081442871.1_855	183.043125482781	34.677595767311	1.60068083989523	0.998928587550532	2.4001078079885	1217
lcl|NC_013967.1_cds_WP_004043920.1_2049	11.7463592999727	3.32763884637225	0.756525400979806	0.985247432476152	1.81964290383118	1088
lcl|NC_013967.1_cds_WP_004042103.1_3189	37.8899127896714	474.254629715552	-3.83525802172095	0.999999999999999	-3.64577613307626	683
lcl|NC_013967.1_cds_WP_004043927.1_2042	43.6728025225421	62.8257191133769	-0.352443097596641	0.894410847883177	-0.524620166410635	428
lcl|NC_013967.1_cds_WP_004044638.1_1356	14.4271656530043	87.5588835360096	-1.21829441782433	0.994886483506869	-2.6014656616249	389
lcl|NC_013967.1_cds_WP_013035258.1_2040	4.20477991556026	10.3498068806086	-0.606613009002252	0.969288765688978	-1.29950165363885	1406
lcl|NC_013967.1_cds_WP_004044358.1_1624	4.29413095971578	3.39752302705888	0.101100078371391	0.330732278081866	0.337882861238536	638
lcl|NC_013967.1_cds_WP_004043931.1_2038	89.6525631607996	232.477156838404	-0.898627991872287	0.989491247473791	-1.37467222889124	233
lcl|NC_013967.1_cds_WP_004043932.1_2037	6.03936245059313	25.0000381198082	-0.748740391290626	0.984708551656777	-2.04946213107856	404
lcl|NC_013967.1_cds_WP_004045270.1_1233	59.9807090898914	55.9836068965663	0.0630931527731911	0.158897397512563	0.0994941383308009	311
lcl|NC_013967.1_cds_WP_004043629.1_2324	0.34720181312381	15.7812740631289	-1.88338505891682	0.999999999720909	-5.50629539063026	320
lcl|NC_013967.1_cds_WP_004043938.1_2031	1.83947980462946	4.85708680971576	-0.40390283430553	0.919726664422995	-1.40079343431726	755
lcl|NC_013967.1_cds_WP_004042652.1_3552	3.98254866312265	3.57988388317683	0.052784298285552	0.119030394536072	0.153779197170451	1211
lcl|NC_013967.1_cds_WP_004043940.1_2029	6.45119075237952	92.4413485128233	-1.47355369869307	0.997937795000988	-3.84090092466034	797
lcl|NC_013967.1_cds_WP_004043047.1_3766	43.1065567716987	203.638751726003	-1.48374454739414	0.998186862365122	-2.24003289336126	536
lcl|NC_013967.1_cds_WP_004042892.1_3668	24.3573494493209	70.922091332092	-0.951531615807752	0.991174431542444	-1.54187793001401	809
lcl|NC_013967.1_cds_WP_004043943.1_2026	6.62641808342403	7.29412173521727	-0.0713285440142788	0.169844499537815	-0.138505046863937	2093
lcl|NC_013967.1_cds_WP_004043944.1_2025	15.1982335162509	38.9351807311918	-0.688872611000656	0.978544583050022	-1.35717067342799	1136
lcl|NC_013967.1_cds_WP_004043754.1_2206	750.564440720153	473.365897139748	1.6696463556826	0.998556751104666	0.665020168440801	431
lcl|NC_013967.1_cds_WP_004044196.1_1779	3.74678819135448	11.6361093994578	-0.68787460079034	0.978426167574448	-1.63488243694032	1748
lcl|NC_013967.1_cds_WP_004041645.1_2756	30.4647889372102	39.7140559222103	-0.195131996632959	0.675128435780229	-0.382506962862097	770
lcl|NC_013967.1_cds_WP_004045314.1_1274	11.9029297599539	478.647890940986	-3.99524112573235	0.999999999999999	-5.32957612840856	380
lcl|NC_013967.1_cds_WP_008605767.1_2166	4.22437098960983	2.16520323932853	0.249272985213985	0.807015628202423	0.964234088004071	671
lcl|NC_013967.1_cds_WP_004043948.1_2021	7.42080840671315	20.9477592951958	-0.59687038478842	0.969076148900098	-1.49714766781564	1037
lcl|NC_013967.1_cds_WP_004044369.1_1613	2.93401759275778	10.1385271676054	-0.713781031402639	0.981049740891698	-1.78889865929689	1292
lcl|NC_013967.1_cds_WP_004043952.1_2018	84.9066949500369	57.4745954326189	0.381919197918911	0.920747349975789	0.562953909982516	782
lcl|NC_013967.1_cds_WP_004044070.1_1900	74.2626977479759	73.7519017074568	0.0056684891560687	0.00399857006110194	0.00995747504239248	692
lcl|NC_013967.1_cds_WP_004043955.1_2015	13.9400002228456	19.1011267983866	-0.255000214674729	0.799454080363024	-0.454427162813395	1520
lcl|NC_013967.1_cds_WP_004044617.1_1376	8.20433984586499	4.28693353158002	0.317292401181602	0.882512082058066	0.936441204867087	1178
lcl|NC_013967.1_cds_WP_004043957.1_2013	9.73426943152064	4.9836173265643	0.448910480992777	0.937815270574296	0.965879413603184	2036
lcl|NC_013967.1_cds_WP_004043961.1_2009	862.894711407552	528.461441574849	1.60459265394604	0.999112626186946	0.707386324247584	461
lcl|NC_013967.1_cds_WP_004043963.1_2007	21.3361378269825	11.7026428189454	0.457001526493448	0.93974410747838	0.866464677745112	1673
lcl|NC_013967.1_cds_WP_004043964.1_2006	227.986981307385	156.293933874003	0.567850171546495	0.96445974971401	0.544689659709567	701
lcl|NC_013967.1_cds_WP_004043749.1_2211	7.37341782194023	27.5059858767018	-0.823853852437842	0.991161232052315	-1.89934019723518	1214
lcl|NC_013967.1_cds_WP_004043965.1_2005	1911.54353464501	2232.18713686449	-0.710648882130525	0.98074542118943	-0.223719924163575	416
lcl|NC_013967.1_cds_WP_004041632.1_2743	433.69897770439	98.3437972005778	2.46726987253892	1	2.14078807659726	854
lcl|NC_013967.1_cds_WP_013035247.1_1998	2.71887281658682	6.41702166135929	-0.538421499055864	0.961416166362412	-1.23889518664467	1919
lcl|NC_013967.1_cds_WP_004043471.1_2475	5.11968213630458	1.19379734888204	1.02047865636863	0.991662576355276	2.10049628591703	1217
lcl|NC_013967.1_cds_WP_004043971.1_1999	2148.4830442127	6793.47087410315	-2.01572375771703	1	-1.6608304633681	521
lcl|NC_013967.1_cds_WP_004043974.1_1997	21.6630909077459	30.8834082124406	-0.262998964986882	0.809596074678807	-0.511592870900891	1244
lcl|NC_013966.1_cds_WP_081442876.1_649	1318.02648947538	376.249875204444	2.32657527129637	1	1.80861635721222	257
lcl|NC_013967.1_cds_WP_004043752.1_2208	243.366318615551	638.107570649241	-2.69570602411288	1	-1.39067013465339	1526
lcl|NC_013967.1_cds_WP_004043975.1_1996	0.821208600303161	1.47847833133254	-0.390053002941648	0.914080586940407	-0.8482924577812	2948
lcl|NC_013966.1_cds_WP_004043333.1_571	58.3920959428667	42.4099940830202	0.195502864224569	0.687968364691088	0.461368814923321	242
lcl|NC_013967.1_cds_WP_049941503.1_1995	16.5289139709446	14.1167419236262	0.108120169558145	0.362492116518181	0.227584775822862	1694
lcl|NC_013967.1_cds_WP_004041549.1_2661	14.0230275572546	43.9922815570097	-0.722484697563603	0.981927230374391	-1.64945256584408	542
lcl|NC_013967.1_cds_WP_004045218.1_1192	38.7501534985648	27.3618259807967	0.270121431101544	0.83463222912145	0.50203751412806	665
lcl|NC_013967.1_cds_WP_004044232.1_1745	NA	NA	NA	NA	NA	2363
lcl|NC_013967.1_cds_WP_004043580.1_2373	8010.93438610254	3462.40832288488	3.22465336592028	1	1.21019465451587	206
lcl|NC_013967.1_cds_WP_004043979.1_1993	12.6029568515859	38.0221204595306	-0.692692598697103	0.979001080669372	-1.59307673968823	971
