new	old	variable	prot	val01
HVO_RS14580	HVO_2056	de08	dTDP-4-dehydrorhamnose 3,5-epimerase	1.63510577081562
HVO_RS14580	HVO_2056	de24	dTDP-4-dehydrorhamnose 3,5-epimerase	1.09884988786229
HVO_RS14585	HVO_2057	de04	glucose-1-phosphate thymidylyltransferase	1.917763812673
HVO_RS14590	HVO_RS14590	de02	hypothetical protein	2.34268307894435
HVO_RS14590	HVO_RS14590	de04	hypothetical protein	2.00672233758521
HVO_RS14590	HVO_RS14590	de08	hypothetical protein	2.21996197986414
HVO_RS14590	HVO_RS14590	de24	hypothetical protein	3.77877704332647
HVO_RS14605	HVO_2060	de08	NUDIX hydrolase	1.26351287736121
HVO_RS14615	HVO_2062	de00	flagellin	-1.36050865223885
HVO_RS14615	HVO_2062	de02	flagellin	-0.664536008466615
HVO_RS14615	HVO_2062	de08	flagellin	-0.818687059913216
HVO_RS14615	HVO_2062	de24	flagellin	-1.2361398331808
HVO_RS14620	HVO_2064	de02	hypothetical protein	-1.06761517706753
HVO_RS14620	HVO_2064	de04	hypothetical protein	-0.44872536145697
HVO_RS14620	HVO_2064	de24	hypothetical protein	-1.17244890969134
HVO_RS14625	HVO_2065	de00	hypothetical protein	-2.12819273717179
HVO_RS14625	HVO_2065	de02	hypothetical protein	-3.54222579848882
HVO_RS14625	HVO_2065	de04	hypothetical protein	-4.48794957378404
HVO_RS14625	HVO_2065	de08	hypothetical protein	-4.61160368526773
HVO_RS14625	HVO_2065	de24	hypothetical protein	-5.22679377346975
HVO_RS14630	HVO_2066	de24	hypothetical protein	3.11496125172247
HVO_RS14635	HVO_2067	de02	DNA-binding protein transcriptional regulator	1.63513171655438
HVO_RS14635	HVO_2067	de04	DNA-binding protein transcriptional regulator	0.870245540377324
HVO_RS14640	HVO_2068	de02	cell division protein	2.70267797634131
HVO_RS14680	HVO_2075	de04	transposase	-1.70221198218072
HVO_RS14700	HVO_2080	de02	hypothetical protein	2.82877406870679
HVO_RS14710	HVO_2082	de08	hypothetical protein	2.17877289009485
HVO_RS14710	HVO_2082	de24	hypothetical protein	2.60650136956243
HVO_RS14715	HVO_2083	de24	ABC transporter ATP-binding protein	2.71014416040177
HVO_RS14720	HVO_2084	de04	ABC transporter permease	2.15049628591703
HVO_RS20245	HVO_2090A	de08	transposase	4.79120537314931
HVO_RS20245	HVO_2090A	de24	transposase	3.97280202277296
HVO_RS14770	HVO_2094	de04	iron ABC transporter substrate-binding protein	2.81260152939778
HVO_RS14770	HVO_2094	de08	iron ABC transporter substrate-binding protein	3.8927066293449
HVO_RS14770	HVO_2094	de24	iron ABC transporter substrate-binding protein	4.2450379779335
HVO_RS14810	HVO_2104	de02	presumptive arabitol PTS enzyme IIB	1.5658286238523
HVO_RS14810	HVO_2104	de04	presumptive arabitol PTS enzyme IIB	2.22020080579793
HVO_RS14810	HVO_2104	de08	presumptive arabitol PTS enzyme IIB	2.30795890991771
HVO_RS14810	HVO_2104	de24	presumptive arabitol PTS enzyme IIB	2.63155937066376
HVO_RS14895	HVO_2121	de04	hypothetical protein	-8.56636594284824
HVO_RS14895	HVO_2121	de24	hypothetical protein	2.04596913919203
HVO_RS14900	HVO_2122	de04	ABC transporter ATP-binding protein	-2.54159176719169
HVO_RS14905	HVO_2123	de24	ABC transporter ATP-binding protein	2.47416678137538
HVO_RS14920	HVO_2126	de24	peptide ABC transporter substrate-binding protein	2.2799022841254
HVO_RS14925	HVO_2127	de02	indole-3-acetyl-L-aspartic acid hydrolase	-2.88886007626749
HVO_RS14935	HVO_2130	de02	transcriptional regulator	3.61540932027463
HVO_RS14935	HVO_2130	de04	transcriptional regulator	2.74033349631665
HVO_RS14935	HVO_2130	de08	transcriptional regulator	2.6908533432025
HVO_RS14955	HVO_2134	de02	hypothetical protein	2.66349977382883
HVO_RS14955	HVO_2134	de04	hypothetical protein	2.66124318630883
HVO_RS14955	HVO_2134	de08	hypothetical protein	3.00608840335332
HVO_RS14955	HVO_2134	de24	hypothetical protein	3.42195547996925
HVO_RS14975	HVO_2138	de24	hypothetical protein	2.69497931091012
HVO_RS14980	HVO_2139	de02	hypothetical protein	-2.23105241194691
HVO_RS14980	HVO_2139	de04	hypothetical protein	-1.08104689794676
HVO_RS14980	HVO_2139	de08	hypothetical protein	-0.897646392321313
HVO_RS14985	HVO_2140	de02	hypothetical protein	3.16978518004938
HVO_RS14985	HVO_2140	de04	hypothetical protein	3.0466785631169
HVO_RS14985	HVO_2140	de08	hypothetical protein	2.98738484984908
HVO_RS14985	HVO_2140	de24	hypothetical protein	3.00684408269419
HVO_RS14990	HVO_2141	de24	nitrite reductase, copper-containing	1.96142163394525
HVO_RS14995	HVO_2143	de02	hypothetical protein	3.38567333557413
HVO_RS14995	HVO_2143	de04	hypothetical protein	2.8270391827176
HVO_RS14995	HVO_2143	de08	hypothetical protein	3.05779272757574
HVO_RS14995	HVO_2143	de24	hypothetical protein	3.42201232220477
HVO_RS15010	HVO_2146	de02	hypothetical protein	-3.0164604735152
HVO_RS15010	HVO_2146	de04	hypothetical protein	-2.2227374203203
HVO_RS15030	HVO_2149A	de02	hypothetical protein	1.38386704836176
HVO_RS15060	HVO_2155	de02	sodium:calcium antiporter	-2.62038541090848
HVO_RS15060	HVO_2155	de04	sodium:calcium antiporter	-2.61069336242603
HVO_RS15060	HVO_2155	de08	sodium:calcium antiporter	-3.09862704144342
HVO_RS15060	HVO_2155	de24	sodium:calcium antiporter	-2.73551667167672
HVO_RS15065	HVO_2156	de02	universal stress protein UspA	-3.0792068137312
HVO_RS15065	HVO_2156	de04	universal stress protein UspA	-2.52111381714149
HVO_RS15065	HVO_2156	de08	universal stress protein UspA	-2.78549887261389
HVO_RS15065	HVO_2156	de24	universal stress protein UspA	-2.7313716254761
HVO_RS15070	HVO_2157	de02	hypothetical protein	-1.65953366627011
HVO_RS15070	HVO_2157	de04	hypothetical protein	-1.57936779905095
HVO_RS15070	HVO_2157	de08	hypothetical protein	-1.21215051814634
HVO_RS15080	HVO_2159	de00	hypothetical protein	-0.767403051637743
HVO_RS15080	HVO_2159	de02	hypothetical protein	-1.25784672424745
HVO_RS15080	HVO_2159	de04	hypothetical protein	-1.93785144015024
HVO_RS15080	HVO_2159	de08	hypothetical protein	-1.64913920550611
HVO_RS15080	HVO_2159	de24	hypothetical protein	-1.58192403358488
HVO_RS15085	HVO_RS15085	de02	hypothetical protein	-2.00685813872592
HVO_RS15085	HVO_RS15085	de04	hypothetical protein	-2.225252674667
HVO_RS15085	HVO_RS15085	de08	hypothetical protein	-2.20237143893937
HVO_RS15085	HVO_RS15085	de24	hypothetical protein	-2.73390964188528
HVO_RS15105	HVO_2163	de24	ABC transporter ATP-binding protein	-3.98057885224719
HVO_RS15170	HVO_2176	de00	hypothetical protein	-0.952571752477702
HVO_RS15170	HVO_2176	de02	hypothetical protein	-2.18522174730226
HVO_RS15170	HVO_2176	de04	hypothetical protein	-2.48145762449554
HVO_RS15170	HVO_2176	de08	hypothetical protein	-2.55903834718717
HVO_RS15170	HVO_2176	de24	hypothetical protein	-2.25518905047933
HVO_RS15175	HVO_2177	de02	molybdopterin synthase sulfur carrier subunit	-1.97127090642892
HVO_RS15175	HVO_2177	de04	molybdopterin synthase sulfur carrier subunit	-1.38043985686803
HVO_RS15175	HVO_2177	de08	molybdopterin synthase sulfur carrier subunit	-1.4981989306373
HVO_RS15175	HVO_2177	de24	molybdopterin synthase sulfur carrier subunit	-1.81594907202744
HVO_RS15185	HVO_2179	de02	hypothetical protein	-5.75510515984993
HVO_RS15185	HVO_2179	de04	hypothetical protein	-5.06343230758541
HVO_RS15185	HVO_2179	de08	hypothetical protein	-3.02343311828568
HVO_RS15185	HVO_2179	de24	hypothetical protein	-2.96376345511129
HVO_RS15210	HVO_2184	de02	hypothetical protein	-7.15349609851993
HVO_RS15210	HVO_2184	de08	hypothetical protein	-7.44641251131705
HVO_RS15270	HVO_2197	de04	hypothetical protein	-2.31705342763525
HVO_RS15300	HVO_2203	de02	hypothetical protein	2.20626582585531
HVO_RS15300	HVO_2203	de04	hypothetical protein	2.06865120919256
HVO_RS15300	HVO_2203	de08	hypothetical protein	1.94127856295473
HVO_RS15300	HVO_2203	de24	hypothetical protein	1.92484226096346
HVO_RS15315	HVO_2206	de02	hypothetical protein	-3.84392826248815
HVO_RS15315	HVO_2206	de04	hypothetical protein	-2.25616180651188
HVO_RS15325	HVO_2208	de02	hypothetical protein	-1.65103339548625
HVO_RS15325	HVO_2208	de04	hypothetical protein	-1.11713537057208
HVO_RS15325	HVO_2208	de08	hypothetical protein	-1.88648258351586
HVO_RS15335	HVO_2210	de02	hypothetical protein	-3.69722273869415
HVO_RS15335	HVO_2210	de04	hypothetical protein	-2.82995396714751
HVO_RS15335	HVO_2210	de08	hypothetical protein	-3.66997848290714
HVO_RS15335	HVO_2210	de24	hypothetical protein	-2.65153879135727
HVO_RS15340	HVO_2211	de02	potassium transporter Trk	-3.62205685779891
HVO_RS15340	HVO_2211	de04	potassium transporter Trk	-3.79577613307626
HVO_RS15340	HVO_2211	de08	potassium transporter Trk	-3.22802984214849
HVO_RS15340	HVO_2211	de24	potassium transporter Trk	-2.88579372249852
HVO_RS15380	HVO_2222	de04	peptidyl-prolyl cis-trans isomerase	-0.929277821783097
HVO_RS15380	HVO_2222	de24	peptidyl-prolyl cis-trans isomerase	-1.32741061342514
HVO_RS15415	HVO_2229	de02	NAD/FAD-dependent oxidoreductase	-2.7318906716017
HVO_RS15415	HVO_2229	de04	NAD/FAD-dependent oxidoreductase	-2.55847070820055
HVO_RS15435	HVO_2233	de02	hypothetical protein	-1.97402152360399
HVO_RS15440	HVO_2234	de08	peptide-methionine (R)-S-oxide reductase	-1.28870231503837
HVO_RS15450	HVO_2236	de00	transcriptional regulator	1.24138178873538
HVO_RS15450	HVO_2236	de02	transcriptional regulator	0.829632826351717
HVO_RS15450	HVO_2236	de04	transcriptional regulator	0.981952031333864
HVO_RS15450	HVO_2236	de08	transcriptional regulator	0.950002620083233
HVO_RS15450	HVO_2236	de24	transcriptional regulator	0.563400658201217
HVO_RS15455	HVO_2237	de02	hypothetical protein	-4.74894014881342
HVO_RS15455	HVO_2237	de04	hypothetical protein	-4.54043742122124
HVO_RS15455	HVO_2237	de08	hypothetical protein	-4.49147725053901
HVO_RS15460	HVO_2238	de02	hypothetical protein	-6.90003842396779
HVO_RS15460	HVO_2238	de08	hypothetical protein	-7.19303224321345
HVO_RS15465	HVO_2239	de02	universal stress protein UspA	-3.46846453314053
HVO_RS15465	HVO_2239	de04	universal stress protein UspA	-4.15531182511805
HVO_RS15465	HVO_2239	de08	universal stress protein UspA	-3.44712037060712
HVO_RS15465	HVO_2239	de24	universal stress protein UspA	-2.93880430623946
HVO_RS15470	HVO_2240	de00	hypothetical protein	-2.11027218931144
HVO_RS15470	HVO_2240	de02	hypothetical protein	-2.92892202283995
HVO_RS15470	HVO_2240	de04	hypothetical protein	-2.70771403565018
HVO_RS15470	HVO_2240	de08	hypothetical protein	-3.37210490821651
HVO_RS15470	HVO_2240	de24	hypothetical protein	-3.26904495424298
HVO_RS15475	HVO_2241	de00	hypothetical protein	-2.30197866776795
HVO_RS15475	HVO_2241	de02	hypothetical protein	-4.92101254324456
HVO_RS15475	HVO_2241	de04	hypothetical protein	-5.14270379284315
HVO_RS15475	HVO_2241	de08	hypothetical protein	-4.46793970672195
HVO_RS15475	HVO_2241	de24	hypothetical protein	-2.90619524123378
HVO_RS15480	HVO_2242	de04	translation initiation factor IF-2	-1.08598157968131
HVO_RS15480	HVO_2242	de08	translation initiation factor IF-2	-1.38129316871421
HVO_RS15480	HVO_2242	de24	translation initiation factor IF-2	-2.00983084424059
HVO_RS15495	HVO_2245	de04	hypothetical protein	-3.07205408008056
HVO_RS15515	HVO_2250	de02	adenine phosphoribosyltransferase	2.43069507621191
HVO_RS15515	HVO_2250	de04	adenine phosphoribosyltransferase	2.56663203183831
HVO_RS15530	HVO_RS15530	de02	hypothetical protein	1.5136043713669
HVO_RS15530	HVO_RS15530	de04	hypothetical protein	1.70944032724101
HVO_RS15530	HVO_RS15530	de08	hypothetical protein	1.35884188849203
HVO_RS15545	HVO_2256	de02	hypothetical protein	2.34027054577071
HVO_RS15545	HVO_2256	de04	hypothetical protein	3.1992189366063
HVO_RS15545	HVO_2256	de08	hypothetical protein	3.06603220484306
HVO_RS15545	HVO_2256	de24	hypothetical protein	3.36433748816376
HVO_RS15550	HVO_2258	de02	hypothetical protein	1.22730803175023
HVO_RS15550	HVO_2258	de04	hypothetical protein	1.35411348012812
HVO_RS15565	HVO_2261	de00	hypothetical protein	-0.946403249346417
HVO_RS15565	HVO_2261	de02	hypothetical protein	-1.96663432995229
HVO_RS15565	HVO_2261	de04	hypothetical protein	-1.92843746781788
HVO_RS15565	HVO_2261	de08	hypothetical protein	-2.4204580297693
HVO_RS15565	HVO_2261	de24	hypothetical protein	-2.09428394602156
HVO_RS15570	HVO_2262	de00	hypothetical protein	-0.908786236878109
HVO_RS15570	HVO_2262	de02	hypothetical protein	-1.70719415270718
HVO_RS15570	HVO_2262	de04	hypothetical protein	-1.20715470226504
HVO_RS15570	HVO_2262	de08	hypothetical protein	-2.27318739895618
HVO_RS15570	HVO_2262	de24	hypothetical protein	-1.78334246626607
HVO_RS15575	HVO_2263	de04	transcriptional regulator	1.08977027887436
HVO_RS15575	HVO_2263	de08	transcriptional regulator	0.993477882631698
HVO_RS15580	HVO_2264	de02	hypothetical protein	1.34905376925938
HVO_RS15580	HVO_2264	de04	hypothetical protein	1.15579847336062
HVO_RS15580	HVO_2264	de08	hypothetical protein	1.03294714925753
HVO_RS15580	HVO_2264	de24	hypothetical protein	2.06948528325105
HVO_RS15585	HVO_2265	de02	hypothetical protein	4.66910887785432
HVO_RS15585	HVO_2265	de04	hypothetical protein	4.65571938838372
HVO_RS15585	HVO_2265	de08	hypothetical protein	4.34482863429691
HVO_RS15585	HVO_2265	de24	hypothetical protein	3.9540716896546
HVO_RS15595	HVO_2267	de02	hypothetical protein	1.68133289641165
HVO_RS15595	HVO_2267	de04	hypothetical protein	2.05608620238463
HVO_RS15595	HVO_2267	de08	hypothetical protein	1.80374920508397
HVO_RS15620	HVO_2272	de02	hypothetical protein	4.07709968492722
HVO_RS15620	HVO_2272	de04	hypothetical protein	4.64017489898661
HVO_RS15620	HVO_2272	de08	hypothetical protein	4.30696608522654
HVO_RS15620	HVO_2272	de24	hypothetical protein	3.85338884266632
HVO_RS15625	HVO_2273	de02	integrase	3.14699655092966
HVO_RS15625	HVO_2273	de04	integrase	3.79108344143163
HVO_RS15625	HVO_2273	de08	integrase	2.95099742892739
HVO_RS15625	HVO_2273	de24	integrase	2.74561380725706
HVO_RS15630	HVO_RS15630	de00	hypothetical protein	-0.878630033905066
HVO_RS15630	HVO_RS15630	de02	hypothetical protein	-1.36587284118328
HVO_RS15630	HVO_RS15630	de04	hypothetical protein	-1.2850678183003
HVO_RS15630	HVO_RS15630	de08	hypothetical protein	-1.28725383930619
HVO_RS15630	HVO_RS15630	de24	hypothetical protein	-1.05622635527682
HVO_RS15645	HVO_2277	de02	hypothetical protein	2.06323082678688
HVO_RS15645	HVO_2277	de04	hypothetical protein	2.10942290305554
HVO_RS15645	HVO_2277	de08	hypothetical protein	1.81396896530673
HVO_RS15645	HVO_2277	de24	hypothetical protein	1.94590445808832
HVO_RS15650	HVO_2278	de02	conjugal transfer protein	3.18036150289498
HVO_RS15650	HVO_2278	de04	conjugal transfer protein	3.59962041898109
HVO_RS15650	HVO_2278	de08	conjugal transfer protein	2.9751244450588
HVO_RS15660	HVO_2280	de02	hypothetical protein	2.88951869894347
HVO_RS15660	HVO_2280	de04	hypothetical protein	3.94774298136326
HVO_RS15660	HVO_2280	de08	hypothetical protein	3.04854151103753
HVO_RS15660	HVO_2280	de24	hypothetical protein	3.55101486407495
HVO_RS15665	HVO_2281	de24	transfer complex protein	2.22556643839546
HVO_RS15670	HVO_2282	de24	hypothetical protein	-5.90923831564616
HVO_RS15680	HVO_2284	de02	hypothetical protein	2.13419691625454
HVO_RS15680	HVO_2284	de04	hypothetical protein	2.72142739037087
HVO_RS15680	HVO_2284	de24	hypothetical protein	2.26960839244549
HVO_RS15690	HVO_RS15690	de00	hypothetical protein	1.31573196075917
HVO_RS15690	HVO_RS15690	de02	hypothetical protein	2.24313795201162
HVO_RS15690	HVO_RS15690	de04	hypothetical protein	2.39043936446291
HVO_RS15690	HVO_RS15690	de08	hypothetical protein	1.94443156053365
HVO_RS15690	HVO_RS15690	de24	hypothetical protein	1.72921437366194
HVO_RS15700	HVO_RS15700	de02	hypothetical protein	0.42981937828599
HVO_RS15700	HVO_RS15700	de04	hypothetical protein	0.616359062852828
HVO_RS15700	HVO_RS15700	de24	hypothetical protein	0.359366189040507
HVO_RS15710	HVO_2288	de02	hypothetical protein	2.40622404337335
HVO_RS15710	HVO_2288	de04	hypothetical protein	2.63844259388539
HVO_RS15710	HVO_2288	de08	hypothetical protein	2.24197847687515
HVO_RS15715	HVO_2289	de02	hypothetical protein	1.91418571836897
HVO_RS15715	HVO_2289	de04	hypothetical protein	2.24815663290363
HVO_RS15770	HVO_2300	de02	translation initiation factor IF-5A	2.74383051747161
HVO_RS15770	HVO_2300	de04	translation initiation factor IF-5A	2.29258132622111
HVO_RS15770	HVO_2300	de08	translation initiation factor IF-5A	1.685283330637
HVO_RS15770	HVO_2300	de24	translation initiation factor IF-5A	1.16466410740881
HVO_RS15785	HVO_2303	de02	molecular chaperone Hsp20	1.01631610765035
HVO_RS15790	HVO_2304	de04	molybdopterin molybdenumtransferase MoeA	-2.20717584978948
HVO_RS15800	HVO_2306	de02	response regulator	-2.08975162248463
HVO_RS15800	HVO_2306	de04	response regulator	-2.11383783682542
HVO_RS15800	HVO_2306	de08	response regulator	-2.21427446652025
HVO_RS15805	HVO_2307	de02	3-phosphoglycerate kinase	-1.62702668393892
HVO_RS15805	HVO_2307	de04	3-phosphoglycerate kinase	-2.13025666154375
HVO_RS15805	HVO_2307	de08	3-phosphoglycerate kinase	-1.79184065998912
HVO_RS15815	HVO_2309	de02	4a-hydroxytetrahydrobiopterin dehydratase	-1.62987632859935
HVO_RS15815	HVO_2309	de24	4a-hydroxytetrahydrobiopterin dehydratase	1.00757639608593
HVO_RS15840	HVO_2314	de02	hypothetical protein	3.23778405532106
HVO_RS15840	HVO_2314	de04	hypothetical protein	1.82147449050122
HVO_RS15900	HVO_2326	de02	GNAT family N-acetyltransferase	-2.01253277642008
HVO_RS15900	HVO_2326	de04	GNAT family N-acetyltransferase	-4.16401673325759
HVO_RS15900	HVO_2326	de24	GNAT family N-acetyltransferase	-4.19709981305712
HVO_RS15905	HVO_2327	de04	hypothetical protein	-1.60648468441712
HVO_RS15910	HVO_2328	de04	cysteine hydrolase	-1.31729881497265
HVO_RS15945	HVO_2336	de02	pyridoxal 5'-phosphate synthase lyase subunit PdxS	0.929140141904228
HVO_RS15945	HVO_2336	de04	pyridoxal 5'-phosphate synthase lyase subunit PdxS	1.17907484676098
HVO_RS15945	HVO_2336	de08	pyridoxal 5'-phosphate synthase lyase subunit PdxS	1.08141429418689
HVO_RS15945	HVO_2336	de24	pyridoxal 5'-phosphate synthase lyase subunit PdxS	1.31722724395998
HVO_RS15950	HVO_2337	de04	universal stress protein UspA	-1.18080873283998
HVO_RS15950	HVO_2337	de08	universal stress protein UspA	-2.09004453323366
HVO_RS15950	HVO_2337	de24	universal stress protein UspA	-2.35985732361396
HVO_RS15990	HVO_2345	de02	NADH oxidase	1.91681754577888
HVO_RS16010	HVO_2349	de02	transcriptional regulator	1.80227078486896
HVO_RS16010	HVO_2349	de04	transcriptional regulator	2.19770658592777
HVO_RS16045	HVO_2357	de02	hypothetical protein	1.24865951588965
HVO_RS16045	HVO_2357	de04	hypothetical protein	0.873558697372515
HVO_RS16050	HVO_2358	de02	hypothetical protein	1.19397317841359
HVO_RS16050	HVO_2358	de04	hypothetical protein	1.36381779161766
HVO_RS16050	HVO_2358	de08	hypothetical protein	1.50520530004222
HVO_RS16050	HVO_2358	de24	hypothetical protein	1.25790235503205
HVO_RS16055	HVO_2359	de02	hypothetical protein	1.66214353092543
HVO_RS16090	HVO_2366	de04	universal stress protein UspA	0.74783116623285
HVO_RS16110	HVO_2370	de04	haloacid dehalogenase	-1.96317097022987
HVO_RS16110	HVO_2370	de08	haloacid dehalogenase	-1.55661792484286
HVO_RS16120	HVO_2372	de04	hypothetical protein	-5.70647615193347
HVO_RS16120	HVO_2372	de24	hypothetical protein	-5.74134315150411
HVO_RS16125	HVO_2373	de02	30S ribosomal protein S8e	2.33915667249494
HVO_RS16125	HVO_2373	de04	30S ribosomal protein S8e	1.36397626999275
HVO_RS16125	HVO_2373	de08	30S ribosomal protein S8e	1.15710750625514
HVO_RS16135	HVO_2375	de00	phosphate ABC transporter substrate-binding protein	6.05594562763281
HVO_RS16135	HVO_2375	de02	phosphate ABC transporter substrate-binding protein	4.09350853808229
HVO_RS16135	HVO_2375	de04	phosphate ABC transporter substrate-binding protein	3.48118703364332
HVO_RS16135	HVO_2375	de08	phosphate ABC transporter substrate-binding protein	3.07978011621571
HVO_RS16155	HVO_2379	de04	phosphate transport system regulatory protein PhoU	0.870796499053676
HVO_RS16180	HVO_2384	de00	CBS domain-containing protein	-1.10475109771206
HVO_RS16180	HVO_2384	de02	CBS domain-containing protein	-2.64520944748471
HVO_RS16180	HVO_2384	de04	CBS domain-containing protein	-2.60379507852963
