new	old	variable	prot	val
HVO_RS13645	HVO_1864	de02	molybdopterin synthase	-1.10044591329586
HVO_RS13645	HVO_1864	de04	molybdopterin synthase	-1.36792035853667
HVO_RS13645	HVO_1864	de08	molybdopterin synthase	-1.85814106233047
HVO_RS13655	HVO_1866	de08	UMP kinase	1.70140724053932
HVO_RS13655	HVO_1866	de24	UMP kinase	2.64856380055119
HVO_RS13660	HVO_1867	de08	lysine--tRNA ligase	1.98571512744425
HVO_RS13660	HVO_1867	de24	lysine--tRNA ligase	2.0364706493873
HVO_RS13665	HVO_1868	de08	hypothetical protein	1.05709001679489
HVO_RS13670	HVO_1869	de00	hypothetical protein	-1.13208266566349
HVO_RS13690	HVO_1874	de04	general stress protein	-1.12175006329778
HVO_RS13690	HVO_1874	de08	general stress protein	-1.40528303731693
HVO_RS13705	HVO_RS13705	de00	hypothetical protein	-0.670928865952298
HVO_RS13720	HVO_1879	de04	enoyl-CoA hydratase	-2.18140856778238
HVO_RS13750	HVO_1885	de00	potassium transporter Trk	-1.37555760611314
HVO_RS13765	HVO_1888	de02	molybdenum transporter	-0.713401197688623
HVO_RS13765	HVO_1888	de04	molybdenum transporter	-0.809330073489938
HVO_RS13765	HVO_1888	de08	molybdenum transporter	-0.859015479219501
HVO_RS13765	HVO_1888	de24	molybdenum transporter	-0.95385965606707
HVO_RS13770	HVO_1889	de00	hypothetical protein	-3.16299480323967
HVO_RS13770	HVO_1889	de08	hypothetical protein	-3.7236336166527
HVO_RS13770	HVO_1889	de24	hypothetical protein	-2.42404944957048
HVO_RS13785	HVO_1894	de02	hypothetical protein	-1.07310704268417
HVO_RS13795	HVO_1896	de04	30S ribosomal protein S24e	0.572915102877509
HVO_RS13795	HVO_1896	de24	30S ribosomal protein S24e	0.368180345377146
HVO_RS13800	HVO_1897	de04	hypothetical protein	1.36053906622658
HVO_RS13805	HVO_1898	de00	DNA-directed RNA polymerase subunit E''	0.743055069143006
HVO_RS13805	HVO_1898	de08	DNA-directed RNA polymerase subunit E''	0.698699068046381
HVO_RS13810	HVO_1899	de08	DNA-directed RNA polymerase	0.729993612342616
HVO_RS13820	HVO_1901	de02	translation initiation factor IF-2 subunit gamma	0.62726456772595
HVO_RS13820	HVO_1901	de24	translation initiation factor IF-2 subunit gamma	-0.95628719703714
HVO_RS13830	HVO_1903	de02	hypothetical protein	-2.76695088531821
HVO_RS13830	HVO_1903	de04	hypothetical protein	-1.96983344663094
HVO_RS13830	HVO_1903	de08	hypothetical protein	-1.63255606255545
HVO_RS13840	HVO_1905	de04	ATP-binding protein	-1.39916679082471
HVO_RS13855	HVO_1908	de04	nitrate reductase	1.25769668269375
HVO_RS13885	HVO_1917	de24	long-chain fatty acid--CoA ligase	-1.93904955195034
HVO_RS13900	HVO_1920	de24	sodium-dependent transporter	1.95911996497057
HVO_RS13910	HVO_1922	de02	hypothetical protein	-1.16661405520618
HVO_RS13910	HVO_1922	de04	hypothetical protein	-1.16702749621178
HVO_RS13910	HVO_1922	de24	hypothetical protein	-1.18623059656241
HVO_RS13915	HVO_1923	de08	hypothetical protein	-1.4679072094642
HVO_RS13915	HVO_1923	de24	hypothetical protein	-1.73594035364814
HVO_RS13920	HVO_1924	de00	hypothetical protein	-1.97239368540167
HVO_RS13920	HVO_1924	de02	hypothetical protein	-2.66269311910093
HVO_RS13920	HVO_1924	de04	hypothetical protein	-1.21379050961776
HVO_RS13920	HVO_1924	de08	hypothetical protein	-3.01117839921735
HVO_RS13925	HVO_1925	de02	GTP-binding protein	1.42608969411554
HVO_RS13930	HVO_1926	de02	hypothetical protein	-1.68699858025556
HVO_RS13930	HVO_1926	de08	hypothetical protein	-1.9925198418899
HVO_RS13935	HVO_1927	de02	TIGR00341 family protein	-1.80579871190995
HVO_RS13940	HVO_1928	de08	5-formyltetrahydrofolate cyclo-ligase	-1.88307580540563
HVO_RS13945	HVO_1929	de08	DNA-binding domain-containing protein	-1.5099988602172
HVO_RS13945	HVO_1929	de24	DNA-binding domain-containing protein	-1.77219171695691
HVO_RS13950	HVO_1930A	de02	hypothetical protein	-1.77627457463752
HVO_RS13950	HVO_1930A	de08	hypothetical protein	-2.09622882370823
HVO_RS13970	HVO_1934	de02	translation initiation factor 2	-1.70102966095181
HVO_RS13970	HVO_1934	de04	translation initiation factor 2	-1.52786581423625
HVO_RS13975	HVO_1935	de04	phosphoesterase	-2.87296275569011
HVO_RS13980	HVO_1936	de00	coenzyme F420-0:L-glutamate ligase	-1.99049290047903
HVO_RS13985	HVO_1937	de04	5,10-methylenetetrahydromethanopterin reductase	-2.01243920085554
HVO_RS13990	HVO_RS13990	de08	hypothetical protein	1.02602297054092
HVO_RS14015	HVO_1942	de02	DUF58 domain-containing protein	-2.54944190128518
HVO_RS14015	HVO_1942	de04	DUF58 domain-containing protein	-1.79226527132384
HVO_RS14020	HVO_1943	de08	transglutaminase	-2.24423189505881
HVO_RS14020	HVO_1943	de24	transglutaminase	-2.63647795069295
HVO_RS14030	HVO_1945	de02	hypothetical protein	-2.48503143720986
HVO_RS14030	HVO_1945	de04	hypothetical protein	-1.68077269255114
HVO_RS14050	HVO_1949	de04	hypothetical protein	1.43359646855986
HVO_RS14050	HVO_1949	de24	hypothetical protein	1.75923110597602
HVO_RS14075	HVO_1954	de08	ribosomal-protein-alanine N-acetyltransferase RimI	-1.96978930325211
HVO_RS14085	HVO_1956	de04	deoxyuridine 5'-triphosphate nucleotidohydrolase	2.59754428952013
HVO_RS14085	HVO_1956	de08	deoxyuridine 5'-triphosphate nucleotidohydrolase	2.38826302419834
HVO_RS14105	HVO_1960	de02	hypothetical protein	-1.63390226876111
HVO_RS14105	HVO_1960	de04	hypothetical protein	-1.35419117938614
HVO_RS14105	HVO_1960	de24	hypothetical protein	-1.3206052879389
HVO_RS14110	HVO_1962	de08	hypothetical protein	-2.09583397580663
HVO_RS14110	HVO_1962	de24	hypothetical protein	-1.95764344828986
HVO_RS14120	HVO_1964	de02	photosystem reaction center subunit H	0.638691666435311
HVO_RS14130	HVO_1966	de04	CPBP family intramembrane metalloprotease	1.89519984576261
HVO_RS14140	HVO_1968	de02	hypothetical protein	-2.28863746804426
HVO_RS14140	HVO_1968	de08	hypothetical protein	-2.55711030578386
HVO_RS14160	HVO_1972	de02	N-acetyltransferase	-3.14096161986467
HVO_RS14160	HVO_1972	de24	N-acetyltransferase	-3.37735859738858
HVO_RS14180	HVO_1976	de08	preprotein translocase subunit SecD	2.56672519651837
HVO_RS14180	HVO_1976	de24	preprotein translocase subunit SecD	1.65156626201661
HVO_RS14200	HVO_1980	de02	EamA family transporter	1.22993043503159
HVO_RS14200	HVO_1980	de04	EamA family transporter	1.76989924167904
HVO_RS14200	HVO_1980	de08	EamA family transporter	1.2498592808092
HVO_RS14240	HVO_1987	de04	proteinase IV-like protein	0.87944562916356
HVO_RS14245	HVO_1988	de00	hypothetical protein	-2.11998864283272
HVO_RS14245	HVO_1988	de04	hypothetical protein	-1.12184790159094
HVO_RS14260	HVO_1991	de04	iron ABC transporter substrate-binding protein	2.02258845629275
HVO_RS14275	HVO_1994	de08	hypothetical protein	-1.89870224513681
HVO_RS14280	HVO_1995	de08	hypothetical protein	-1.83077197105154
HVO_RS14280	HVO_1995	de24	hypothetical protein	-1.76408948773528
HVO_RS14300	HVO_1999	de02	methyl-accepting chemotaxis protein	-1.19395430316805
HVO_RS14310	HVO_2001	de02	tRNA-guanine(15) transglycosylase	2.07014945282033
HVO_RS14310	HVO_2001	de04	tRNA-guanine(15) transglycosylase	1.99269722939732
HVO_RS14315	HVO_2002	de24	transcriptional regulator	-1.02816652097106
HVO_RS14325	HVO_2004	de02	serine acetyltransferase	1.15682258168902
HVO_RS14340	HVO_2007	de04	hypothetical protein	-1.51739552679463
HVO_RS14340	HVO_2007	de08	hypothetical protein	-1.06186255824795
HVO_RS14340	HVO_2007	de24	hypothetical protein	-1.49666555899854
HVO_RS14365	HVO_2012	de00	sensor histidine kinase	-0.912069633311206
HVO_RS14370	HVO_2013	de02	cell division protein FtsZ	1.55067891586632
HVO_RS14375	HVO_2014	de02	hypothetical protein	-3.30318041467624
HVO_RS14375	HVO_2014	de08	hypothetical protein	-3.5461629173503
HVO_RS14375	HVO_2014	de24	hypothetical protein	-2.47134526890651
HVO_RS14380	HVO_2015	de24	hypothetical protein	0.575859082556841
HVO_RS14385	HVO_2016	de04	hypothetical protein	-1.4240001677884
HVO_RS14385	HVO_2016	de08	hypothetical protein	-1.25946780021171
HVO_RS14390	HVO_2017	de24	hypothetical protein	-1.99079684576591
HVO_RS14395	HVO_2018	de02	hypothetical protein	0.30444516645466
HVO_RS14395	HVO_2018	de08	hypothetical protein	-0.524123840764037
HVO_RS14400	HVO_2019	de02	photosystem reaction center subunit H	0.646738003688986
HVO_RS14400	HVO_2019	de08	photosystem reaction center subunit H	0.574426600403361
HVO_RS14410	HVO_2020	de02	hypothetical protein	2.41534114305005
HVO_RS14410	HVO_2020	de24	hypothetical protein	2.41583621395892
HVO_RS14420	HVO_2022	de02	hypothetical protein	-1.75440388760564
HVO_RS14425	HVO_2023	de08	hypothetical protein	3.71254283459132
HVO_RS14425	HVO_2023	de24	hypothetical protein	4.43881524656056
HVO_RS14430	HVO_2024	de02	hypothetical protein	-1.48406649812307
HVO_RS14430	HVO_2024	de04	hypothetical protein	-1.1545008079115
HVO_RS14435	HVO_2025	de02	HTR-like protein	-1.45310536780607
HVO_RS14435	HVO_2025	de04	HTR-like protein	-1.07252975549984
HVO_RS14440	HVO_2026	de04	hypothetical protein	0.870984488648182
HVO_RS14440	HVO_2026	de24	hypothetical protein	1.49817781236599
HVO_RS14445	HVO_2027	de02	hypothetical protein	1.24534482830014
HVO_RS14475	HVO_2033	de04	ABC transporter permease	-1.80769992104145
HVO_RS14480	HVO_2034	de02	ABC transporter permease	-2.00829385402271
HVO_RS14480	HVO_2034	de04	ABC transporter permease	-1.4859831393517
HVO_RS14480	HVO_2034	de08	ABC transporter permease	-1.89091018223944
HVO_RS14480	HVO_2034	de24	ABC transporter permease	-2.24487986950656
HVO_RS14490	HVO_2036	de02	hypothetical protein	-0.763328098847883
HVO_RS14490	HVO_2036	de04	hypothetical protein	-0.911191955827786
HVO_RS14515	HVO_2040	de02	nucleoside-diphosphate sugar epimerase	0.913865791680685
HVO_RS14555	HVO_2048	de24	mannosyltransferase B	0.834428043112499
HVO_RS14560	HVO_2049	de00	rhamnosyl transferase-like protein	0.751252423650901
HVO_RS14560	HVO_2049	de24	rhamnosyl transferase-like protein	0.830530546987723
HVO_RS20235	HVO_2053	de04	LPS transferase	0.449031442411465
HVO_RS20240	HVO_2055	de02	polysaccharide biosynthesis protein	0.873000723317482
HVO_RS20240	HVO_2055	de24	polysaccharide biosynthesis protein	0.69864234733999
HVO_RS14585	HVO_2057	de08	glucose-1-phosphate thymidylyltransferase	1.69343255155688
HVO_RS14585	HVO_2057	de24	glucose-1-phosphate thymidylyltransferase	2.02598729487857
HVO_RS14600	HVO_2059	de02	dTDP-glucose 4,6-dehydratase	1.09129972684507
HVO_RS14600	HVO_2059	de04	dTDP-glucose 4,6-dehydratase	1.040732192061
HVO_RS14605	HVO_2060	de02	NUDIX hydrolase	1.0111355493977
HVO_RS14605	HVO_2060	de04	NUDIX hydrolase	0.925595919445088
HVO_RS14605	HVO_2060	de24	NUDIX hydrolase	1.04530261697172
HVO_RS14615	HVO_2062	de04	flagellin	-0.461704754879394
HVO_RS14620	HVO_2064	de00	hypothetical protein	-0.645156446418969
HVO_RS14620	HVO_2064	de08	hypothetical protein	-0.352649555749643
HVO_RS14630	HVO_2066	de08	hypothetical protein	1.43280294642645
HVO_RS14635	HVO_2067	de08	DNA-binding protein transcriptional regulator	0.462628327783175
HVO_RS14640	HVO_2068	de04	cell division protein	1.94772766160518
HVO_RS14640	HVO_2068	de08	cell division protein	1.58853223231351
HVO_RS14680	HVO_2075	de02	transposase	-1.26475417396588
HVO_RS14680	HVO_2075	de08	transposase	-1.73576951167973
HVO_RS14680	HVO_2075	de24	transposase	-1.14003997087539
HVO_RS14700	HVO_2080	de04	hypothetical protein	1.82790529130753
HVO_RS14700	HVO_2080	de08	hypothetical protein	2.01719341028622
HVO_RS14700	HVO_2080	de24	hypothetical protein	1.85616636024555
HVO_RS14705	HVO_2081	de04	hypothetical protein	-1.32597544943024
HVO_RS14705	HVO_2081	de08	hypothetical protein	-1.39180579954882
HVO_RS14705	HVO_2081	de24	hypothetical protein	-1.74970039409102
HVO_RS14710	HVO_2082	de02	hypothetical protein	1.54617785465531
HVO_RS14710	HVO_2082	de04	hypothetical protein	1.8889217435068
HVO_RS14715	HVO_2083	de02	ABC transporter ATP-binding protein	1.55911269543741
HVO_RS14715	HVO_2083	de04	ABC transporter ATP-binding protein	1.79555613624585
HVO_RS14715	HVO_2083	de08	ABC transporter ATP-binding protein	1.90214407500898
HVO_RS14720	HVO_2084	de02	ABC transporter permease	1.06193634149606
HVO_RS14720	HVO_2084	de08	ABC transporter permease	2.26694496630522
HVO_RS14720	HVO_2084	de24	ABC transporter permease	1.75876708902414
HVO_RS20245	HVO_2090A	de02	transposase	2.55509390147203
HVO_RS20245	HVO_2090A	de04	transposase	2.37628913355701
HVO_RS14760	HVO_2092	de00	transcriptional regulator	-2.40005006695314
HVO_RS14760	HVO_2092	de24	transcriptional regulator	-3.08081132715728
HVO_RS14780	HVO_2096	de02	NAD-dependent epimerase	-2.0250438990837
HVO_RS14800	HVO_2102	de08	PTS galactitol enzyme II, A component	1.02763128201188
HVO_RS14805	HVO_2103	de24	PTS galactitol enzyme II, C component	1.88765839536733
HVO_RS14825	HVO_2107	de00	hypothetical protein	2.17389720096253
HVO_RS14825	HVO_2107	de04	hypothetical protein	1.19033607642483
HVO_RS14830	HVO_2108	de04	IclR family transcriptional regulator	2.32510234046353
HVO_RS14830	HVO_2108	de08	IclR family transcriptional regulator	2.38068864161742
HVO_RS14830	HVO_2108	de24	IclR family transcriptional regulator	1.70055745667183
HVO_RS14895	HVO_2121	de02	hypothetical protein	-2.38129644785034
HVO_RS14895	HVO_2121	de08	hypothetical protein	-2.99776361192073
HVO_RS14905	HVO_2123	de02	ABC transporter ATP-binding protein	-1.90685469852555
HVO_RS14910	HVO_2124	de24	peptide ABC transporter permease	2.56707952641658
HVO_RS14915	HVO_2125	de02	peptide ABC transporter	-2.70850748417152
HVO_RS14915	HVO_2125	de04	peptide ABC transporter	-2.11554948104012
HVO_RS14915	HVO_2125	de08	peptide ABC transporter	-1.71514991911817
HVO_RS14915	HVO_2125	de24	peptide ABC transporter	1.75708471750382
HVO_RS14920	HVO_2126	de02	peptide ABC transporter substrate-binding protein	-1.46303551789274
HVO_RS14925	HVO_2127	de24	indole-3-acetyl-L-aspartic acid hydrolase	1.61227502385146
HVO_RS14935	HVO_2130	de24	transcriptional regulator	2.272179566117
HVO_RS14940	HVO_2131	de02	fructose-bisphosphatase class I	-1.09257939816628
HVO_RS14940	HVO_2131	de04	fructose-bisphosphatase class I	-0.874545586905418
HVO_RS14940	HVO_2131	de08	fructose-bisphosphatase class I	-0.888286578852936
HVO_RS14960	HVO_2135	de04	hypothetical protein	-1.440736765679
HVO_RS14965	HVO_2136	de02	hypothetical protein	-1.11781793876349
HVO_RS14965	HVO_2136	de04	hypothetical protein	-0.789123996769247
HVO_RS14965	HVO_2136	de24	hypothetical protein	-0.986647737360883
HVO_RS14990	HVO_2141	de04	nitrite reductase, copper-containing	1.60565849849743
HVO_RS14990	HVO_2141	de08	nitrite reductase, copper-containing	1.40854702727739
HVO_RS15010	HVO_2146	de08	hypothetical protein	-2.12232181444658
HVO_RS15010	HVO_2146	de24	hypothetical protein	-1.93361411524697
HVO_RS15025	HVO_2149	de04	hypothetical protein	-1.26562222046494
HVO_RS15030	HVO_2149A	de04	hypothetical protein	1.30623091202816
HVO_RS15030	HVO_2149A	de24	hypothetical protein	-1.40474013709515
HVO_RS15050	HVO_2153	de04	membrane protein	0.759675050242396
HVO_RS15070	HVO_2157	de24	hypothetical protein	-1.01161460506794
HVO_RS15095	HVO_2161	de04	hypothetical protein	1.16319660124668
HVO_RS15100	HVO_2162	de24	metal-dependent hydrolase	-1.38465338974698
HVO_RS15105	HVO_2163	de04	ABC transporter ATP-binding protein	-1.93428410825647
HVO_RS15105	HVO_2163	de08	ABC transporter ATP-binding protein	-3.13209546531467
HVO_RS15110	HVO_2164	de00	ABC transporter permease	-1.58504145002939
HVO_RS15110	HVO_2164	de04	ABC transporter permease	-1.61699381064611
HVO_RS15120	HVO_2166	de04	hypothetical protein	0.726404976348035
HVO_RS15120	HVO_2166	de24	hypothetical protein	0.943812099150141
HVO_RS15130	HVO_2168	de04	ATPase	-0.902133613948167
HVO_RS15150	HVO_2172	de02	hypothetical protein	-1.60275244282541
HVO_RS15150	HVO_2172	de04	hypothetical protein	-1.53171983698395
HVO_RS15150	HVO_2172	de08	hypothetical protein	-1.68034443606091
HVO_RS15150	HVO_2172	de24	hypothetical protein	-1.83623556223336
HVO_RS15160	HVO_2174	de02	hypothetical protein	-1.38598445152437
HVO_RS15160	HVO_2174	de04	hypothetical protein	-1.19439366187377
HVO_RS15160	HVO_2174	de08	hypothetical protein	-1.4802741079299
HVO_RS15180	HVO_2178	de24	hypothetical protein	-6.6527607687604
HVO_RS15185	HVO_2179	de00	hypothetical protein	-1.92462999852585
HVO_RS15210	HVO_2184	de04	hypothetical protein	-1.95807644381603
HVO_RS15210	HVO_2184	de24	hypothetical protein	-2.58928819813094
HVO_RS15220	HVO_2187	de02	TIGR01210 family radical SAM protein	1.66753362388569
HVO_RS15225	HVO_2188	de02	phosphoribosylformylglycinamidine synthase I	1.38177894414308
HVO_RS15230	HVO_2189	de02	phosphoribosylformylglycinamidine synthase	0.970098966971345
HVO_RS15230	HVO_2189	de04	phosphoribosylformylglycinamidine synthase	-1.20840289606006
HVO_RS15230	HVO_2189	de08	phosphoribosylformylglycinamidine synthase	0.806839374331416
HVO_RS15235	HVO_2190	de04	gluconate transporter	-1.43396423495871
HVO_RS15240	HVO_2191	de02	formyltetrahydrofolate deformylase	1.39252661710838
HVO_RS15245	HVO_2192	de04	hypothetical protein	-1.92977676162082
HVO_RS15250	HVO_2193	de02	phosphoribosylaminoimidazolesuccinocarboxamide synthase	2.02456088904697
HVO_RS15255	HVO_2194	de04	NAD-dependent protein deacetylase	-2.34651018527462
HVO_RS15265	HVO_2196	de02	HTR-like protein	-2.91066628876373
HVO_RS15265	HVO_2196	de04	HTR-like protein	-2.02522336958277
HVO_RS15270	HVO_2197	de02	hypothetical protein	-2.10856559601914
HVO_RS15270	HVO_2197	de08	hypothetical protein	-1.89497920120194
HVO_RS15270	HVO_2197	de24	hypothetical protein	-2.35914720088402
HVO_RS15275	HVO_2198	de08	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofH	1.27018927803949
HVO_RS15285	HVO_2200	de00	hypothetical protein	-1.58504145002939
HVO_RS15325	HVO_2208	de00	hypothetical protein	-1.32426266901233
HVO_RS15325	HVO_2208	de24	hypothetical protein	-1.11415498063362
HVO_RS15330	HVO_2209	de02	2-oxo acid dehydrogenase	-1.32164233961526
HVO_RS15335	HVO_2210	de00	hypothetical protein	-0.918855702893777
HVO_RS15355	HVO_2214	de08	transducer protein Htr36	-1.30594768151828
HVO_RS15380	HVO_2222	de02	peptidyl-prolyl cis-trans isomerase	-0.562323841191044
HVO_RS15380	HVO_2222	de08	peptidyl-prolyl cis-trans isomerase	-0.866203541194692
HVO_RS15400	HVO_2226	de02	anthranilate phosphoribosyltransferase	-1.16344236183811
HVO_RS15400	HVO_2226	de08	anthranilate phosphoribosyltransferase	-1.10575659324568
HVO_RS15410	HVO_2228	de00	histidinol-phosphatase	-1.02520911879395
HVO_RS15410	HVO_2228	de02	histidinol-phosphatase	-0.857888188121004
HVO_RS15410	HVO_2228	de04	histidinol-phosphatase	-1.0365557333718
HVO_RS15410	HVO_2228	de08	histidinol-phosphatase	-0.845999901376571
HVO_RS15415	HVO_2229	de00	NAD/FAD-dependent oxidoreductase	-1.75198198242614
HVO_RS15415	HVO_2229	de08	NAD/FAD-dependent oxidoreductase	-2.41755258689881
HVO_RS15415	HVO_2229	de24	NAD/FAD-dependent oxidoreductase	-2.41826109597732
HVO_RS15425	HVO_2231	de08	aldehyde oxidoreductase	-1.98259209283006
HVO_RS15440	HVO_2234	de04	peptide-methionine (R)-S-oxide reductase	-0.741986980477445
HVO_RS15455	HVO_2237	de00	hypothetical protein	-2.21869049757119
HVO_RS15455	HVO_2237	de24	hypothetical protein	-1.72057900505996
HVO_RS15460	HVO_2238	de04	hypothetical protein	-1.92117333949023
HVO_RS15465	HVO_2239	de00	universal stress protein UspA	-0.837508594693144
HVO_RS15515	HVO_2250	de08	adenine phosphoribosyltransferase	2.03184275511881
HVO_RS15530	HVO_RS15530	de24	hypothetical protein	0.879390390138537
HVO_RS15540	HVO_2255	de04	hypothetical protein	0.979155302657096
HVO_RS15540	HVO_2255	de08	hypothetical protein	1.05139961667824
HVO_RS15550	HVO_2258	de24	hypothetical protein	1.16667490336293
HVO_RS15555	HVO_2259	de02	integrase	1.50108831560264
HVO_RS15555	HVO_2259	de04	integrase	1.91060557183459
HVO_RS15555	HVO_2259	de24	integrase	1.92654648543067
HVO_RS15575	HVO_2263	de00	transcriptional regulator	1.33452146380645
HVO_RS15575	HVO_2263	de02	transcriptional regulator	0.914171310217379
HVO_RS15575	HVO_2263	de24	transcriptional regulator	0.893243725195712
HVO_RS15585	HVO_2265	de00	hypothetical protein	1.10850127862375
HVO_RS15595	HVO_2267	de24	hypothetical protein	1.42359569751106
HVO_RS15600	HVO_2268	de02	transcription factor	1.06402738709736
HVO_RS15600	HVO_2268	de04	transcription factor	0.876534656283223
HVO_RS15600	HVO_2268	de08	transcription factor	1.07144429735687
HVO_RS15650	HVO_2278	de24	conjugal transfer protein	2.94283672834284
